N,raw_counts,smooth_residual,desingularized_ratio,random_control
2436,86.0,33.411764705882355,0.8625706273945491,-14.666666666666664
2438,31.0,-21.627450980392155,0.7240388204654427,54.50980392156863
2440,50.0,-3.1568627450980387,0.9193988108969885,-21.627450980392155
2442,75.0,21.88235294117647,0.8176108265232812,-26.431372549019613
2444,37.0,-16.11764705882353,0.8262486621624598,21.803921568627445
2446,40.0,-12.941176470588232,0.99467955474177,74.80392156862746
2448,73.0,20.137254901960787,0.8510967008444588,25.882352941176464
2450,56.0,2.941176470588232,0.8699995758026707,-1.764705882352942
2452,36.0,-16.627450980392155,0.8928525050390778,-9.254901960784316
2454,71.0,18.470588235294116,0.8791979630753498,-29.66666666666667
2456,30.0,-22.725490196078432,0.7419259956671214,-13.274509803921575
2458,39.0,-13.764705882352942,0.9662928696854209,-49.01960784313725
2460,93.0,40.11764705882353,0.842663260974204,-8.549019607843135
2462,35.0,-17.568627450980394,0.8661388187933572,-34.23529411764706
2464,52.0,-0.6274509803921546,0.9653281218982568,-35.882352941176464
2466,69.0,16.352941176470587,0.8471536249557856,-38.31372549019608
2468,32.0,-20.686274509803923,0.7898246260276818,-12.490196078431367
2470,57.0,3.647058823529413,0.9144259373219172,32.68627450980392
2472,71.0,17.901960784313722,0.8679857442178717,-39.66666666666667
2474,39.0,-14.098039215686278,0.9616450689250872,-10.333333333333329
2476,37.0,-16.01960784313726,0.9110432774222124,-44.90196078431373
2478,87.0,33.94117647058823,0.8780809375551707,-22.588235294117652
2480,46.0,-7.450980392156865,0.821513674329199,-27.39215686274511
2482,39.0,-13.980392156862742,0.8876058944735351,29.607843137254903
2484,76.0,22.92156862745098,0.8924385799876403,-3.980392156862745
2486,38.0,-15.03921568627451,0.83342989116116,14.215686274509803
2488,40.0,-12.725490196078432,0.9797942163844403,-44.372549019607845
2490,94.0,41.03921568627451,0.8551625358290215,41.03921568627451
2492,42.0,-10.725490196078432,0.8493046204654301,-9.666666666666671
2494,41.0,-11.764705882352942,0.9467246830842149,-10.039215686274517
2496,75.0,22.254901960784316,0.8427196727327066,-13.588235294117645
2498,33.0,-19.901960784313722,0.8078808488308837,27.392156862745097
2500,47.0,-6.411764705882355,0.8631413133179473,67.27450980392157
2502,68.0,14.843137254901961,0.8260087657169374,-14.019607843137258
2504,32.0,-21.254901960784316,0.780120525628774,34.450980392156865
2506,46.0,-7.254901960784316,0.931703337730778,-36.352941176470594
2508,74.0,20.725490196078432,0.7682640626860326,-31.549019607843135
2510,45.0,-8.450980392156865,0.8206637456655017,-12.686274509803923
2512,34.0,-19.235294117647058,0.8242531383157589,-12.647058823529406
2514,72.0,18.784313725490193,0.8757487427391596,-15.784313725490193
2516,38.0,-14.92156862745098,0.8440739881815599,-25.19607843137254
2518,37.0,-15.823529411764703,0.9004498041440573,101.41176470588235
2520,112.0,58.94117647058823,0.8519506406060939,6.254901960784313
2522,35.0,-17.705882352941174,0.7723633936594796,-7.784313725490193
2524,41.0,-12.0,0.995239055767987,50.352941176470594
2526,68.0,14.92156862745098,0.8241778394794934,-6.980392156862742
2528,34.0,-19.058823529411768,0.8150726911183859,-3.1372549019607874
2530,55.0,1.7843137254901933,0.8600596878689263,-26.411764705882348
2532,70.0,16.98039215686274,0.8448993150378785,55.07843137254903
2534,41.0,-12.098039215686278,0.8236404328947123,32.11764705882353
2536,36.0,-17.03921568627451,0.8694113101402979,-31.450980392156865
2538,70.0,17.058823529411768,0.8290238494311476,166.01960784313727
2540,43.0,-10.333333333333336,0.7742097949400382,37.58823529411765
2542,38.0,-14.823529411764703,0.8661633400797029,-26.07843137254902
2544,77.0,24.313725490196077,0.9126577894959021,-14.196078431372548
2546,36.0,-16.764705882352942,0.8088621102213902,-16.941176470588232
2548,48.0,-4.686274509803923,0.8852043234814584,24.25490196078431
2550,99.0,46.0,0.8397615143887491,-0.17647058823529438
2552,43.0,-9.784313725490193,0.8998730583878932,9.549019607843135
2554,41.0,-12.235294117647058,0.9873120370996071,45.05882352941177
2556,71.0,17.705882352941174,0.842824538454288,-11.784313725490193
2558,31.0,-22.098039215686278,0.7456351917857357,-27.431372549019613
2560,48.0,-5.568627450980394,0.8660724868768249,-15.392156862745097
2562,82.0,28.549019607843135,0.8077972751949215,-50.274509803921575
2564,34.0,-19.509803921568626,0.8157296951079667,0.16326530612244916
2566,37.0,-16.509803921568626,0.8878854662434228,-8.156862745098039
2568,64.0,10.352941176470587,0.7608085175741192,-2.352941176470587
2570,44.0,-9.862745098039213,0.7885044200947267,-32.31372549019608
2572,39.0,-14.176470588235297,0.93352466348095,53.94117647058823
2574,86.0,32.76470588235294,0.8499805540018377,-17.431372549019606
2576,43.0,-10.117647058823529,0.8190661804623106,-12.117647058823536
2578,36.0,-17.137254901960787,0.8608929014263185,-1.9
2580,95.0,41.627450980392155,0.8318065566767369,-2.549019607843139
2582,36.0,-17.176470588235297,0.8598996095458432,29.392156862745097
2584,43.0,-10.294117647058826,0.9095938637887887,42.78431372549019
2586,73.0,19.84313725490196,0.8694859926247923,-20.117647058823536
2588,33.0,-20.11764705882353,0.7862700367674788,-38.647058823529406
2590,60.0,6.156862745098039,0.8695154157681665,-19.0
2592,68.0,14.431372549019606,0.8104187155409321,-25.039215686274503
2594,35.0,-18.607843137254903,0.833131606543795,-34.68627450980392
2596,45.0,-8.686274509803923,0.9476176112037843,-21.921568627450966
2598,71.0,17.411764705882355,0.8427596555139444,35.549019607843135
2600,49.0,-4.705882352941174,0.8011271482163909,27.627450980392155
2602,36.0,-17.333333333333336,0.8549721251110785,-44.50980392156863
2604,91.0,37.8235294117647,0.8706462267794506,64.41176470588235
2606,35.0,-18.176470588235297,0.8302722833262206,15.215686274509803
2608,36.0,-17.15686274509804,0.8488893470015481,-42.07843137254902
2610,98.0,44.31372549019608,0.8403351258720204,-42.176470588235304
2612,39.0,-14.607843137254903,0.9228674804529203,-29.549019607843135
2614,37.0,-16.411764705882355,0.8757143879973506,-11.490196078431374
2616,72.0,18.529411764705884,0.844322211339004,-9.686274509803923
2618,45.0,-8.568627450980394,0.7485885686268832,-35.76470588235294
2620,48.0,-6.215686274509807,0.8446944155552005,-23.862745098039213
2622,77.0,23.098039215686278,0.8202331763206372,-16.098039215686278
2624,38.0,-16.07843137254902,0.8750739827842748,-4.156862745098039
2626,35.0,-18.901960784313722,0.7497636919314836,-26.66666666666667
2628,69.0,15.235294117647058,0.8026163868928241,32.23529411764706
2630,46.0,-7.96078431372549,0.8103542484383192,42.49019607843137
2632,45.0,-8.549019607843135,0.8644826042784636,-7.568627450980387
2634,76.0,22.333333333333336,0.892925277118581,-41.58823529411765
2636,34.0,-19.627450980392155,0.7990917580915348,-10.725490196078425
2638,34.0,-19.92156862745098,0.799248413280674,-10.803921568627452
2640,107.0,52.78431372549019,0.849071916758554,0.5882352941176521
2642,29.0,-24.784313725490193,0.6809424091806162,9.588235294117649
2644,40.0,-13.92156862745098,0.9379890480243368,-37.98039215686275
2646,81.0,27.01960784313726,0.7921821061102908,40.19607843137254
2648,31.0,-22.92156862745098,0.7250200787559334,-7.549019607843139
2650,54.0,-0.49019607843137436,0.9312870113173255,10.235294117647058
2652,80.0,25.607843137254903,0.8054894965738796,-0.470588235294116
2654,35.0,-19.529411764705884,0.8190553178873146,-43.31372549019608
2656,41.0,-13.450980392156865,0.9479462136421747,-1.0882352941176472
2658,70.0,15.509803921568626,0.816900290477272,-41.82352941176471
2660,58.0,3.1960784313725483,0.8004335834009142,-11.725490196078425
2662,44.0,-10.313725490196077,0.9253210128605912,66.23529411764706
2664,72.0,17.686274509803923,0.8173758877543463,40.82352941176471
2666,37.0,-17.607843137254903,0.8149360411101454,-7.078431372549019
2668,42.0,-12.725490196078432,0.9018182446933679,82.23529411764707
2670,97.0,42.15686274509804,0.8384246253117689,-17.529411764705884
2672,28.0,-26.725490196078432,0.6485083427453098,-12.372549019607845
2674,48.0,-6.764705882352942,0.9266319814958144,-8.274509803921568
2676,77.0,22.215686274509807,0.8920654180401826,-45.43137254901961
2678,36.0,-19.01960784313726,0.7601329779608533,85.58823529411765
2680,46.0,-10.176470588235297,0.7899523212264812,72.09803921568627
2682,74.0,18.03921568627451,0.8539408912085323,-0.4313725490196081
2684,42.0,-13.901960784313722,0.8632196227041119,-48.529411764705884
2686,41.0,-15.019607843137258,0.880721193230778,-3.3137254901960773
2688,88.0,31.92156862745098,0.8505840653126067,-7.921568627450981
2690,48.0,-8.411764705882355,0.8315408181618444,25.294117647058826
2692,38.0,-17.862745098039213,0.8792257766280959,-47.21568627450981
2694,75.0,18.725490196078432,0.8665297553928463,-25.803921568627445
2696,38.0,-18.313725490196077,0.8769425361606247,68.13725490196077
2698,42.0,-14.196078431372548,0.9045201463905392,-11.725490196078432
2700,100.0,43.31372549019608,0.8670265616060271,-48.58823529411765
2702,44.0,-12.372549019607845,0.8428776182468292,63.25490196078431
2704,43.0,-13.490196078431374,0.9103341512421852,-24.411764705882348
2706,87.0,30.352941176470587,0.881084337342925,88.19607843137256
2708,37.0,-19.745098039215684,0.8523151880579778,-4.431372549019606
2710,52.0,-5.509803921568626,0.8958907373888491,44.21568627450981
2712,73.0,15.882352941176471,0.8336051907580825,8.588235294117649
2714,39.0,-17.98039215686274,0.842619504520842,-11.490196078431367
2716,52.0,-4.980392156862742,0.9870948774904512,112.47058823529412
2718,78.0,21.03921568627451,0.8912616438619824,-29.960784313725483
2720,51.0,-6.215686274509807,0.8245360651626163,-10.254901960784316
2722,42.0,-15.294117647058826,0.9644912397027514,96.74509803921569
2724,79.0,21.470588235294116,0.9032361251589153,69.68627450980392
2726,39.0,-18.352941176470587,0.8445337103792961,33.15686274509804
2728,47.0,-10.176470588235297,0.938147420015928,-33.50980392156863
2730,128.0,70.45098039215686,0.8407900930642119,-23.49019607843138
2732,35.0,-22.490196078431374,0.800957147148952,39.15686274509804
2734,42.0,-15.627450980392155,0.9613294621122339,-22.470588235294116
2736,82.0,24.333333333333336,0.8864698307486842,-6.588235294117645
2738,37.0,-20.725490196078432,0.823064361636791,-4.470588235294116
2740,51.0,-7.03921568627451,0.8682720834588251,-1.1568627450980395
2742,79.0,21.176470588235297,0.9008165613992053,-6.450980392156861
2744,50.0,-7.96078431372549,0.9517980487877213,5.686274509803923
2746,42.0,-16.01960784313726,0.9581912269253223,3.941176470588232
2748,75.0,16.96078431372549,0.8519331226025586,-6.274509803921568
2750,56.0,-2.470588235294116,0.8620627103775147,-44.58823529411765
2752,38.0,-19.92156862745098,0.8455303887815239,36.882352941176464
2754,86.0,28.274509803921568,0.9183642146469957,-37.33333333333333
2756,43.0,-14.745098039215684,0.8802099509582406,12.313725490196077
2758,46.0,-11.803921568627452,0.8678789653999771,0.13725490196077317
2760,109.0,50.92156862745098,0.8874074492522769,-25.09803921568627
2762,38.0,-19.941176470588232,0.8631818174971457,-9.588235294117645
2764,37.0,-21.411764705882355,0.8394026619374448,-1.0196078431372548
2766,72.0,13.568627450980394,0.8156821978152237,-15.725490196078425
2768,36.0,-22.176470588235297,0.8122675407135241,70.62745098039215
2770,55.0,-3.6862745098039227,0.9322705521855918,-22.254901960784316
2772,101.0,42.470588235294116,0.8586430766869142,-53.05882352941177
2774,40.0,-18.509803921568626,0.8440886918298521,16.352941176470587
2776,39.0,-19.450980392156865,0.8806419678767532,-4.156862745098039
2778,68.0,9.509803921568626,0.767884243349985,5.019607843137255
2780,55.0,-3.588235294117645,0.9263809129083338,-1.7307692307692308
2782,43.0,-14.607843137254903,0.8827829354508409,39.92156862745098
2784,81.0,23.294117647058826,0.8825065838161836,97.31372549019608
2786,44.0,-13.705882352941174,0.823941583677482,21.88235294117647
2788,44.0,-13.843137254901961,0.9078611712747988,-2.666666666666666
2790,104.0,45.92156862745098,0.8505489277692906,-14.607843137254903
2792,37.0,-21.03921568627451,0.8319115305651642,12.764705882352942
2794,45.0,-13.019607843137258,0.905497128167255,-46.45098039215685
2796,78.0,20.15686274509804,0.8746790907779944,-43.66666666666666
2798,39.0,-18.80392156862745,0.8773678179335013,-45.6078431372549
2800,64.0,5.509803921568626,0.9000273866756194,-31.352941176470594
2802,72.0,13.823529411764703,0.8078547888296534,-34.15686274509804
2804,34.0,-24.254901960784316,0.7631150373250472,-24.705882352941174
2806,44.0,-14.529411764705884,0.9277914384598105,43.56862745098039
2808,90.0,31.568627450980394,0.9261743944795644,18.254901960784313
2810,51.0,-7.862745098039213,0.8552933487464434,75.41176470588235
2812,45.0,-13.254901960784316,0.926746128960907,-32.09803921568627
2814,97.0,38.666666666666664,0.8922883069557389,33.09803921568627
2816,40.0,-18.411764705882355,0.8065790308631894,-9.372549019607845
2818,39.0,-19.392156862745097,0.8727096362001255,-32.05882352941177
2820,104.0,45.05882352941177,0.8538910524867253,-23.784313725490193
2822,43.0,-15.666666666666664,0.8907661000747301,-17.823529411764703
2824,41.0,-17.176470588235297,0.914051902238364,29.862745098039213
2826,76.0,17.784313725490193,0.843690510738613,-12.90196078431373
2828,41.0,-17.235294117647058,0.7554406496646228,24.352941176470594
2830,52.0,-7.0,0.86747026295346,-9.725490196078432
2832,78.0,19.352941176470587,0.8550955267399767,35.78431372549019
2834,40.0,-18.784313725490193,0.8100375682540878,31.941176470588232
2836,42.0,-16.96078431372549,0.9347163800041364,-46.50980392156863
2838,89.0,30.11764705882353,0.8708680279453498,31.490196078431367
2840,49.0,-10.196078431372548,0.8064819683950902,31.607843137254903
2842,49.0,-9.607843137254903,0.8761490541439626,-14.137254901960787
2844,78.0,19.235294117647058,0.8562280977267082,-11.705882352941174
2846,41.0,-17.705882352941174,0.9107067476454704,30.392156862745097
2848,40.0,-19.01960784313726,0.8785539019011854,-42.13725490196077
2850,110.0,50.745098039215684,0.865055530088784,-31.392156862745097
2852,40.0,-18.92156862745098,0.8191225782269104,-12.92156862745098
2854,42.0,-17.294117647058826,0.9309626590878096,-14.03921568627451
2856,100.0,40.568627450980394,0.8660040123448672,-37.05882352941177
2858,38.0,-21.431372549019606,0.8414176571472735,-24.490196078431367
2860,68.0,8.392156862745097,0.931813345104785,-15.215686274509807
2862,78.0,18.450980392156865,0.8466597914763171,-23.431372549019613
2864,42.0,-17.529411764705884,0.9239594183931771,-33.05882352941177
2866,41.0,-18.254901960784316,0.9059491321977005,-7.764705882352942
2868,71.0,11.764705882352942,0.7812611579164602,-43.84313725490196
2870,64.0,4.411764705882355,0.8614585774689306,44.15686274509804
2872,41.0,-18.11764705882353,0.9026352539826272,11.07843137254902
2874,76.0,16.92156862745098,0.8367407662396061,4.1764705882352935
2876,42.0,-17.450980392156865,0.9249848210326715,75.86274509803921
2878,40.0,-19.529411764705884,0.8810942825615006,-38.43137254901961
2880,107.0,47.254901960784316,0.8840027398052548,-4.470588235294116
2882,37.0,-22.549019607843135,0.7276178811890261,-45.21568627450981
2884,50.0,-9.627450980392155,0.908023499917355,-7.03921568627451
2886,90.0,30.549019607843135,0.8821676558197147,14.03921568627451
2888,40.0,-19.509803921568626,0.8305632241634423,100.70588235294119
2890,60.0,-0.15686274509803866,0.9270323403547653,-18.745098039215684
2892,74.0,14.07843137254902,0.8092345800782127,-49.94117647058823
2894,45.0,-14.764705882352942,0.987127431427333,-37.15686274509804
2896,42.0,-17.941176470588232,0.9163602064507858,22.725490196078432
2898,94.0,34.05882352941177,0.8198323133526833,-3.666666666666668
2900,51.0,-9.313725490196077,0.8083966920773287,-7.098039215686278
2902,47.0,-12.627450980392155,1.0288718716836767,-5.803921568627452
2904,91.0,31.294117647058826,0.8965877581599806,-21.588235294117652
2906,41.0,-18.705882352941174,0.896601673207449,-29.294117647058826
2908,44.0,-15.352941176470587,0.961048036416498,-5.333333333333336
2910,99.0,39.372549019607845,0.8031305691132127,-36.0
2912,48.0,-11.03921568627451,0.8011524926319062,-28.313725490196077
2914,44.0,-15.431372549019606,0.9086663438374152,27.490196078431367
2916,83.0,23.705882352941174,0.9058268032035502,-10.274509803921568
2918,39.0,-20.509803921568626,0.850238138219087,-34.58823529411765
2920,57.0,-3.3921568627450966,0.9192061919750317,57.23529411764707
2922,80.0,20.15686274509804,0.8699486123127158,23.66666666666667
2924,41.0,-19.0,0.8173256974181785,-42.60784313725489
2926,60.0,-0.19607843137254832,0.9252771674938421,17.686274509803923
2928,80.0,19.96078431372549,0.8558965481267652,67.09803921568627
2930,52.0,-8.411764705882355,0.8453041850762336,42.15686274509804
2932,42.0,-18.176470588235297,0.911741574265663,-4.352941176470589
2934,82.0,21.745098039215684,0.8852968790404757,79.45098039215686
2936,31.0,-29.137254901960787,0.6713451805449401,29.84313725490196
2938,45.0,-14.92156862745098,0.887318720019691,49.74509803921569
2940,122.0,61.72549019607843,0.8270638987587602,-51.529411764705884
2942,37.0,-23.058823529411768,0.8017039407575849,-1.740740740740741
2944,41.0,-19.254901960784316,0.8481390692816488,8.764705882352942
2946,87.0,26.745098039215684,0.9403023990074779,-22.25490196078431
2948,41.0,-19.333333333333336,0.786756516065787,-9.926829268292693
2950,59.0,-1.529411764705884,0.9409875884205822,-39.470588235294116
2952,75.0,14.686274509803923,0.790749601218626,-40.74509803921569
2954,44.0,-16.19607843137255,0.7888256124495571,-27.84313725490196
2956,42.0,-17.941176470588232,0.9061970087552347,3.117647058823529
2958,82.0,22.15686274509804,0.8003921913405213,37.882352941176464
2960,52.0,-8.333333333333336,0.8183744074917941,-32.86274509803923
2962,38.0,-21.88235294117647,0.8192038758648603,-20.039215686274517
2964,98.0,38.19607843137255,0.9146734542883177,-32.98039215686275
2966,35.0,-24.92156862745098,0.7537674469597793,56.82352941176471
2968,52.0,-7.96078431372549,0.9154442242210741,-6.156862745098039
2970,116.0,55.84313725490196,0.842859813124708,84.92156862745098
2972,36.0,-23.862745098039213,0.7736083493921984,-17.607843137254903
2974,49.0,-11.235294117647058,1.053146949735245,30.84313725490196
2976,86.0,25.725490196078432,0.893534848514499,53.86274509803923
2978,34.0,-25.901960784313722,0.7300194609994489,-19.509803921568633
2980,59.0,-1.4901960784313744,0.9438385373480818,-40.01960784313725
2982,95.0,34.8235294117647,0.8374785536040177,-33.117647058823536
2984,41.0,-19.294117647058826,0.8772163455376968,-19.80392156862745
2986,44.0,-16.490196078431374,0.9428337820773479,-28.235294117647058
2988,79.0,18.274509803921568,0.8362262370818726,39.3921568627451
2990,58.0,-3.058823529411768,0.8153327113607914,-19.450980392156865
2992,49.0,-11.490196078431374,0.8851759207864529,30.392156862745097
2994,84.0,23.392156862745097,0.896970934287665,-0.29411764705882604
2996,45.0,-15.666666666666664,0.7945096621500398,-14.823529411764703
2998,46.0,-14.588235294117645,0.9827315228408035,-45.41176470588235
3000,104.0,43.23529411764706,0.8333249811681823,56.17647058823529
3002,40.0,-20.647058823529413,0.796462236165448,-25.627450980392155
3004,41.0,-19.705882352941174,0.8740173883147767,-13.686274509803923
3006,78.0,17.392156862745097,0.827064283999314,-7.450980392156861
3008,36.0,-24.705882352941174,0.7509988398568268,58.13725490196079
3010,69.0,7.686274509803923,0.8972824543128434,-28.274509803921575
3012,76.0,14.96078431372549,0.8062913338085355,24.254901960784313
3014,44.0,-17.15686274509804,0.8369948704591472,-14.92156862745098
3016,50.0,-11.235294117647058,0.9405973646981935,-11.784313725490197
3018,85.0,23.647058823529413,0.9022429318655403,-13.92156862745098
3020,49.0,-12.470588235294116,0.7761345345261405,119.19354838709677
3022,42.0,-18.745098039215684,0.8919294024280975,-8.117647058823529
3024,99.0,38.15686274509804,0.8761475079510193,-18.509803921568626
3026,43.0,-17.745098039215684,0.8460852141922023,31.98039215686274
3028,41.0,-19.686274509803923,0.8688232983745279,-18.82352941176471
3030,110.0,48.64705882352941,0.8660966959864391,-46.19607843137254
3032,36.0,-25.11764705882353,0.7611043609880215,-6.686274509803923
3034,48.0,-12.882352941176471,0.9640257106366219,-0.9019607843137258
3036,92.0,31.19607843137255,0.8368726439650357,-24.274509803921575
3038,43.0,-17.745098039215684,0.7331818435054106,107.33333333333333
3040,62.0,0.6666666666666643,0.9291002686157117,7.509803921568629
3042,93.0,32.11764705882353,0.9013287234507338,-41.96078431372548
3044,43.0,-18.07843137254902,0.9076140213009396,30.74509803921569
3046,44.0,-17.07843137254902,0.9288758425200484,-12.588235294117645
3048,83.0,21.862745098039213,0.8692886361478013,-36.92156862745098
3050,50.0,-11.431372549019606,0.7782060607859406,-20.07843137254902
3052,53.0,-8.196078431372548,0.923003827855828,-11.03921568627451
3054,78.0,16.764705882352942,0.8206238242382612,-18.352941176470587
3056,39.0,-22.333333333333336,0.8175129146575055,66.15686274509804
3058,47.0,-14.764705882352942,0.8844847283197284,-29.33333333333333
3060,113.0,51.0,0.8363273326978216,-29.803921568627445
3062,38.0,-23.549019607843135,0.7990646165396111,50.980392156862735
3064,44.0,-17.666666666666664,0.9229615678430309,-22.117647058823536
3066,102.0,40.31372549019608,0.8809906980144623,-6.470588235294116
3068,41.0,-20.509803921568626,0.7760434612551204,-11.333333333333329
3070,58.0,-4.137254901960787,0.9105400107822755,-23.431372549019613
3072,79.0,16.96078431372549,0.8291174795442227,-16.274509803921575
3074,41.0,-21.11764705882353,0.8135104592771785,-15.960784313725483
3076,44.0,-17.84313725490196,0.9214704556202311,-20.686274509803923
3078,83.0,21.07843137254902,0.821499145482808,26.588235294117652
3080,68.0,5.764705882352942,0.8013129891590615,-10.215686274509803
3082,47.0,-14.705882352941174,0.9251729107948359,-3.1764705882352935
3084,83.0,21.274509803921568,0.8651586028511862,-38.117647058823536
3086,37.0,-24.745098039215684,0.7734922079455578,-33.25490196078431
3088,41.0,-20.509803921568626,0.8527870873233908,43.84313725490196
3090,109.0,47.411764705882355,0.8458481151950623,-5.803921568627452
3092,35.0,-26.235294117647058,0.7301422318741038,-5.784313725490197
3094,59.0,-1.882352941176471,0.8821549749119787,12.823529411764707
3096,84.0,23.058823529411768,0.8555875445382699,-3.764705882352942
3098,48.0,-12.941176470588232,1.0005309153304045,45.35294117647058
3100,61.0,-1.0196078431372584,0.9219921224986132,51.19607843137254
3102,92.0,30.19607843137255,0.8439252353053521,-11.196078431372548
3104,42.0,-19.647058823529413,0.8656459955692823,-6.862745098039213
3106,46.0,-15.784313725490193,0.9569878315066845,-37.46666666666667
3108,100.0,38.15686274509804,0.8428936380383448,-25.82352941176471
3110,48.0,-14.019607843137258,0.7462904101362186,35.41176470588235
3112,46.0,-15.470588235294116,0.9537529091593004,-38.29411764705881
3114,82.0,20.392156862745097,0.8469166752698069,-47.68627450980392
3116,45.0,-16.607843137254903,0.8605442315039803,-16.411764705882348
3118,41.0,-20.431372549019606,0.8505018940068283,2.333333333333334
3120,117.0,55.35294117647059,0.8344293733901178,-16.607843137254903
3122,44.0,-17.431372549019606,0.7569420276038606,-0.5098039215686292
3124,46.0,-15.509803921568626,0.8458518125077057,7.960784313725483
3126,85.0,23.470588235294116,0.8787937667834531,21.568627450980387
3128,47.0,-14.686274509803923,0.8709456032815789,-17.215686274509807
3130,57.0,-5.254901960784316,0.8819796893842016,-24.058823529411768
3132,83.0,21.294117647058826,0.827869751179633,42.54901960784315
3134,37.0,-24.607843137254903,0.7645821168322426,-5.568627450980394
3136,49.0,-12.686274509803923,0.8439300121929337,40.90196078431373
3138,80.0,18.254901960784316,0.8247279380762333,-3.1568627450980387
3140,47.0,-15.235294117647058,0.7231722300833727,32.43137254901961
3142,44.0,-18.01960784313726,0.9074937420259487,-43.70588235294119
3144,75.0,12.823529411764703,0.7676046117454531,41.41176470588235
3146,46.0,-16.01960784313726,0.7824635845701746,81.74509803921569
3148,44.0,-18.137254901960787,0.9056172231446636,0.9411764705882355
3150,138.0,75.74509803921569,0.8883142975853392,76.6470588235294
3152,39.0,-22.84313725490196,0.7988651492097945,-32.31372549019608
3154,45.0,-16.666666666666664,0.863939508508887,47.15686274509804
3156,85.0,23.274509803921568,0.8708521344823701,76.58823529411765
3158,42.0,-19.764705882352942,0.862945605105222,-5.9411764705882355
3160,56.0,-5.96078431372549,0.852016757794881,33.882352941176464
3162,85.0,23.11764705882353,0.7911030999967132,-34.78431372549019
3164,45.0,-16.80392156862745,0.7630023906334082,-32.78431372549019
3166,44.0,-17.901960784313722,0.9023217072470259,-37.98039215686275
3168,93.0,31.254901960784316,0.8583661617434838,-45.41176470588235
3170,52.0,-10.372549019607845,0.7970014611375607,-7.96078431372549
3172,47.0,-14.647058823529413,0.8681107523835864,62.6078431372549
3174,83.0,21.313725490196077,0.811341984431828,11.07843137254902
3176,42.0,-19.627450980392155,0.8576394033411321,12.823529411764703
3178,52.0,-9.647058823529413,0.8827629823910821,45.13725490196079
3180,112.0,50.13725490196079,0.842478049732966,46.13725490196077
3182,40.0,-21.686274509803923,0.7760634525467631,62.74509803921569
3184,42.0,-20.254901960784316,0.8538512903762537,-20.803921568627445
3186,87.0,24.686274509803923,0.873097888536773,-41.66666666666666
3188,40.0,-22.254901960784316,0.8155224118953838,35.74509803921569
3190,66.0,3.117647058823529,0.8765373822272231,22.980392156862745
3192,98.0,35.294117647058826,0.7865086937460299,-45.86274509803923
3194,43.0,-19.607843137254903,0.87599964906345,6.901960784313729
3196,51.0,-11.745098039215684,0.953014114269275,13.39215686274511
3198,90.0,27.235294117647058,0.8190820548945104,-11.392156862745097
3200,54.0,-9.058823529411768,0.8244221144713462,-39.803921568627445
3202,40.0,-22.058823529411768,0.813352810228433,76.13725490196079
3204,83.0,20.84313725490196,0.8343940298671305,-3.3529411764705888
3206,45.0,-17.274509803921568,0.7589355956135403,-7.019607843137255
3208,48.0,-14.098039215686278,0.9728212355744054,-28.627450980392155
3210,110.0,47.64705882352941,0.8298176438916275,10.980392156862745
3212,44.0,-18.274509803921568,0.7926707184364223,-40.50980392156863
3214,42.0,-20.352941176470587,0.8516226121040363,49.549019607843135
3216,87.0,24.666666666666664,0.8688080138660013,-34.450980392156865
3218,37.0,-25.372549019607845,0.7495378348623347,-19.764705882352942
3220,73.0,10.294117647058826,0.882385736462379,44.58823529411765
3222,80.0,17.568627450980394,0.8055070550607898,-21.235294117647072
3224,46.0,-16.431372549019606,0.8250862187494197,14.607843137254903
3226,43.0,-20.0,0.869460035420304,52.74509803921569
3228,86.0,22.96078431372549,0.8663493544558338,-28.941176470588232
3230,58.0,-5.176470588235297,0.7785431185733649,-23.549019607843135
3232,48.0,-14.666666666666664,0.9601074960906594,5.0196078431372655
3234,112.0,49.27450980392157,0.8481849197968593,-32.803921568627445
3236,40.0,-22.823529411764703,0.8064201469244695,31.215686274509807
3238,46.0,-16.647058823529413,0.9275270964256088,-20.647058823529413
3240,112.0,48.8235294117647,0.8470026107099444,-17.313725490196077
3242,38.0,-24.764705882352942,0.7655070521463877,0.09803921568627416
3244,39.0,-23.607843137254903,0.7848023607364591,48.372549019607845
3246,82.0,19.470588235294116,0.8241563291380833,-9.117647058823529
3248,47.0,-15.411764705882355,0.7602418006517341,-40.0392156862745
3250,59.0,-4.0,0.8161178886619129,-19.74509803921569
3252,87.0,24.254901960784316,0.8715751870543645,27.882352941176464
3254,44.0,-19.058823529411768,0.8839172428998652,0.666666666666667
3256,51.0,-12.254901960784316,0.8966097833807644,-14.901960784313722
3258,76.0,12.764705882352942,0.7589071140387312,-36.450980392156865
3260,55.0,-8.392156862745097,0.8229220347008841,9.96078431372549
3262,52.0,-11.03921568627451,0.8657040771319611,-29.92156862745098
3264,89.0,25.96078431372549,0.836670138734786,31.431372549019606
3266,44.0,-19.15686274509804,0.8298948162864392,-43.803921568627445
3268,46.0,-17.549019607843135,0.849750388483194,6.215686274509803
3270,110.0,46.05882352941177,0.8184770320914929,-28.509803921568633
3272,38.0,-25.470588235294116,0.7588229304301993,-7.96078431372549
3274,47.0,-16.549019607843135,0.9398425815321101,37.8235294117647
3276,112.0,48.411764705882355,0.8555420067840358,-42.725490196078425
