index,R0_desingularized,R1_mean_centered,R2_log_detrended,R3_modular_orthogonal
100,0.9098198615922759,0.0597177661618431,0.03015158297292475,0.01040303489483123
101,0.9551251180401129,0.1050230226096801,0.07555648597940479,0.10575253472085014
102,0.878877036027302,0.028774940596869247,-0.0005929122584982238,-0.00890584234581178
103,0.8083922916012706,-0.04170980382916223,-0.07097991726644814,-0.04932462926466706
104,0.7964498416644961,-0.05365225376593674,-0.08282555423906224,-0.061623008080117225
105,1.066245230946192,0.21614313551575925,0.18706573895145584,0.13249875606048125
106,0.8694838737997755,0.01938177836934274,-0.009600606428450065,-0.005353975509445623
107,0.922341043315446,0.07223894788501317,0.04335069915679157,0.06048520843560235
108,0.8033143182308355,-0.04678777719959726,-0.07558274956038602,-0.09120369216916921
109,0.7030615186216722,-0.1470405768087606,-0.17574311694371336,-0.15709959958700043
110,0.7626539841291208,-0.08744811130131203,-0.11605904821016522,-0.10665331967804274
111,0.9019425233117463,0.05184042788131349,0.02332027993689023,-0.023115477236245317
112,0.7326352299663653,-0.11746686546406748,-0.14589702435722618,-0.1197904351718533
113,0.8284448925527953,-0.021657202877637505,-0.0499981586601459,-0.028961677819382203
114,0.8631547369498637,0.013052641519430863,-0.015199883483422716,-0.050995304947212446
115,0.8743745010372425,0.024272405606809655,-0.003892447688237266,0.004315375912472601
116,1.118850376294684,0.2687482808642512,0.24067035312577068,0.2613106836636074
117,0.8846891968662149,0.03458710143578214,0.006595365696123956,-0.0011891333348249089
118,0.8448019596014418,-0.005300135828991026,-0.033206400850237405,-0.028334352350894577
119,0.8963832603459015,0.04628116491546874,0.018459661303890873,0.04953072588643907
120,1.0960528594261596,0.2459507639957268,0.21821332416113737,0.16667854494964596
121,0.9610067784558733,0.11090468302544054,0.08325062072527234,0.056966268975020544
122,0.7109185480904134,-0.13918354734001936,-0.16675490723491015,-0.12325907132928444
123,0.8231363280219653,-0.026965767408467456,-0.054455089181600025,-0.06562547997285988
124,0.808851482376122,-0.04125061305431077,-0.06865855040284341,-0.04454140744169996
125,1.0778286974373494,0.22772660200691663,0.20039940572112114,0.20243733486488025
126,0.9609060278364029,0.11080393240597008,0.08355684391315643,0.02899743003238212
127,0.8166988153893329,-0.033403280041099936,-0.0605708841541982,-0.04025544351491137
128,0.8176273610977132,-0.032474734332719635,-0.05956346785122013,-0.031954253106467566
129,1.0569142881705698,0.20681219274013696,0.17980172543792428,0.16555289403297738
130,0.8479420472966782,-0.0021600481337545885,-0.029092844405790075,-0.026504686684505504
131,0.7379313944765257,-0.11217070095390713,-0.13902641239780578,-0.11533028665410666
132,1.0338418260120712,0.1837397305816384,0.15696052654601356,0.12633830758608208
133,0.8270892224845956,-0.023012872945837204,-0.04971613840676303,-0.04055022450548125
134,0.7581862970315465,-0.0919157983988863,-0.11854368572250495,-0.0911120748461111
135,1.2555872316714454,0.40548513624101257,0.37893207482895697,0.3075539472537732
136,0.8740013487726426,0.02389925334220977,-0.002579526351545347,0.007266860386551305
137,0.7916704333199645,-0.05843166211046835,-0.08483669642069602,-0.037362568512753505
138,0.9922141834995084,0.1421120880690756,0.11578027049708939,0.09934197292290015
139,0.8833797057474975,0.033277610317064665,0.0070184883633296336,0.019684989993424027
140,0.8860574591932474,0.03595536376281461,0.009768423673086613,0.005585118128712258
141,1.1073545779867349,0.25725248255630206,0.23113721778701235,0.19277932460898575
142,0.9464844857515388,0.09638239032110596,0.07033830138861286,0.086579476577416
143,0.8017092130982305,-0.04839288233220229,-0.0743662879981889,-0.042109089659820444
144,0.8706289554571098,0.02052686002667703,-0.005376348172286938,-0.013217728408746774
145,0.8698391446461604,0.01973704921572761,-0.006096440683544979,-0.0013596082577666097
146,0.8508308372218716,0.0007287417914387806,-0.02503550247821429,-0.025193533171673128
147,1.1899774526498592,0.3398753572194264,0.3141798922753205,0.2800660118755622
148,0.8539947811026245,0.003892685672191698,-0.021734460012187595,-0.018130344342157014
149,0.9653120923299263,0.11520999689949352,0.08965071652291967,0.1098530682754671
150,1.0154146519681722,0.16531255653773935,0.13982069350988036,0.11206776113923377
151,0.7527441732373907,-0.09735792219304207,-0.12278280995634017,-0.11654442190305485
